review_id,user_id,business_id,stars,useful,funny,cool,text,date,label_reel,prediction
Ph2piAfLhu5Xow8Hdg3oEw,30mgy_lGNKMk0zPby1_Lkg,6a4gLLFSgr-Q6CZXDLzBGQ,4,0,0,0,"I think this place is famous for its chili grill oyster and lots of piggy plates. We ordered the chili oyster which is great, and duck gumbo which is exceptional. We also ordered LA cochon and bbq rib, the cochon is good however the rib is kind too strong for us (the source)",2018-01-01 01:01:25,positif,positif
2JFtfzrFGaBg5HRX3qDsUA,wSu3oyNb9zMXriReblLyHg,So6WRRwHFMd2tusWnoZVwA,1,0,0,0,"Was hoping this place would have done a better job. I decided to get the powder dipped nails like I always do. First off, there were only about 10 to 15 colors to pick from. Secondly, the job they did was absolutely terrible. The process they did was wrong so my nails turned out to be lumpy with lines through them. The shapes of my nails weren't even close to even. I was honestly shocked at how bad of a job they did. I immediately left and went to my other nail salon and thank goodness they re did them. Also, the service was okay. The lady was nice, but stopped working on my nails 3-4 separate times to answer the phone, talk to walk-ins, schedule other appointments, and take care of other people which honestly started to annoy me. I wouldn't ever go back!",2018-03-02 00:54:51,négatif,négatif
qImNtvauUO18hi-XDx7YaQ,yF0dg_cd5DCuenDfHa1oVA,f63mRXYxfiuHzY5KajPVjA,4,0,0,0,THE GUAC is amazing..they make it fresh at your table!  I have a little warning if you order shrimp fajitas(they are good)  it runs around 25 or so bucks but chicken or steak are a normal price.  The fish special is also secretly expensive- just ask for the price before you order the special.  I haven't had everything on the menu but so far everything I've had is soooo good.  Def try this place!!,2012-08-24 23:25:43,positif,positif
71-U7bT8vwnQ30vuwfRsNw,b2zb8N_so3WKNFhYkoB9YA,VEsJqjwNm5jb6xN8BGTn5Q,4,0,0,0,"I live about a block away so I'm biased, but I think its pretty damn good. No frills, its a neighborhood pizza shop, but its good, italian style like that guy said. Not too thick, not too thin, good balance in the ingredients.",2010-10-04 21:29:31,positif,neutre
S0z-nDa2DX38L1qBitNo6w,KdK4O83UtfUkvDK3eN1KNA,MKoDeYAhcEwZxB5IvFaLdg,1,0,1,0,Very poor lumber selections. The lumber that was there was horrible! I've seen better lumber in a dumpster.,2019-06-22 00:27:01,négatif,négatif
ik1om2BuwqP_I7tm_NFC5A,r81bQhM1_jF0FH0tyIc6Zg,wnWdf_IeR8wCnesA1p-3nw,1,1,0,0,"Now closed. They just shut the doors, disconnected the phone and left no information about what happened. Those who had deposits for events are SOOOO stuck. 
Go through open table and you get this message: Permanently Closed - 39 West American Bistro",2018-02-25 15:56:51,négatif,négatif
76ovZKCnOr_0BgNO5nMLkw,Zw845wvdPNLz_L597rYavw,zCMhm_70hx8FXpbD2UG7_A,5,0,0,0,"Stopped in the other day with my husband & 2 kids & got the following, which I highly recommend you try!
~The Polli - Fresh Chicken Cutlet, Fresh Mozzarella, Prosciutto di Parma, Shaved Parmesan & EVOO
~The Tiny - Fresh Chicken Cutlet, Fresh Mozzarella, Roasted Red Peppers, EVVO, Shaved Parmesan & smeared with our Basil Pesto
~Pizza Steak with Mozzarella
~Small plain pizza
The sandwiches are stuffed so much you can barely fit your mouth on it to take a bite!  You can tell the chicken cutlet is made fresh there.  The sandwiches were amazing!  I only ate half & saved the other half for lunch the next day.  The pizza here is so good too.
And although it was a bit pricey, you get what you pay for & this was definitely worth what we paid.  Keep doing what you're doing over there guys!",2016-08-17 15:07:02,positif,positif
p-HVlmqgAKwIWqUGs9Y0LA,4Pk295jW5RiHkfG9Mmx8PQ,s1p9pg69MZA7vRiFCewQlQ,5,2,0,0,These guys are great. I've brought my bike to them every time something goes wrong with mine. They cover a lot of different repairs and at a relatively cheap cost. I recommend that you upgrade the tubing in your tire because of all the thorns and glass. What is best about them is that they are up to date on all traffic laws and will give you the equipment you need to ensure you comply.,2013-09-27 02:03:26,positif,positif
aPgwUZ0s19rJ5BcFN5prWw,tFSyyQ9kj0YQB11QLRx-Ww,Y2U6svOaZXEI-SRAurE2Iw,5,9,4,13,"Long, long ago (February 29th thru March 1st 2020) in a park far far away (Julian B. Lane Riverfront in downtown Tampa) there was the 50th Annual Gasparilla Festival of the Arts. Before a pandemic forced us all to socially distance, a large group of us arrived at the beautiful park on the river by bike, automobile, or water taxi. We spread across the massive lawn  of Julian B. Lane and listened to live music, ate from local food trucks, and walked around and feasted our eyes on rows and rows of unique art from over 250 artists. 

Couples and families relaxed on their blankets on the well manicured lawn. A tent was set up with tables and chairs so that we could eat our delicious food, watch the band perform, and get some reprieve from the hot a** Florida sun! There were some excellent food options by the way including Dolce Dough, Taco Lady from St Pete, and Wicked Oak BBQ.

This festival was a great way to spend the day with your family and friends. I can't wait until we can all get together like this again.  Until then,  stay home, stay safe, and stay well.   :-*",2020-04-26 01:34:15,positif,positif
6V3iUoXybRA9TXXEwBFqQA,k4Wy8OR8kBbVMXiECvvAFQ,UqWrQGydI4zFfGEX0L0vjg,5,0,0,0,Excellent spot!  Extremely knowledgeable staff.  It's a must visit place.    Very unique to find a place that has their own delivery service and these guys are the best!  I highly recommend this place,2018-12-20 20:37:06,positif,positif
hWD5zelxCaWFq4t9Q7ubKg,V8Yh_WESD3LfwHvT-PajNg,mkeS_tVSmb4OKpQQ-O5Thw,5,0,0,2,Totally worth it if you can afford it. My appointment was on time they did an incredible job. Will definitely be going back!,2017-03-06 13:30:20,positif,positif
mXzbQV3eyGD48e4BWGWiPw,3XzhO2aJdvVtYhKOCJsPrg,47khVvigq-3l5ntvLJRECQ,5,1,0,1,"This place is incredible! If you have any interest in raptors (eagles, hawks, and condors) you must go here! These guys are taking care of a segment of the planet and are doing wonderful things. The specimens they have in the cages are unbelieveable! This place is so worth your time!",2011-07-16 15:05:37,positif,positif
EsLyotPGBB9m2SpKA7IjaA,P9VmRKWg0yQjzi3edkVhdA,ZMx3hds9eH24geGkuOQN0A,1,1,1,0,"Embarrassing. Sukhothai was closed so needed to find another Thai restaurant open on Mondays to treat friends from out of town. Looked at reviews and picked Bangkok. Not sure what others were eating ---certainly not what I had!
Will never go back.",2017-04-11 01:59:56,négatif,négatif
wgeK764JiL5_jSaqfqtu6w,sGt1R_nmq_Ne-FgOsIQCvQ,lDhBIE5Uzb0jZwkEjGvsfg,4,1,0,1,i first took Bolt   bus the first time In Nyc in last Oct in Nyc  to Boston had a  very good   experience the   driver was dick  we had Boarding passes he wont let us on till later but he let people on whom paid him we finally got on the Bolt was very comfortable ride they have comfortable leather seats wi fi service so i   give it 4 stars MEGA bUS,2010-08-15 15:32:09,positif,positif
JjRFbw41a7r3dXEmXzD3nA,OLGQ7alK4VKl3YdQk6UF5g,zLm2PaYrpHkcr63ekwvtBQ,3,4,3,0,"I was super psyched for my first bike ride of the season when suddenly I heard a pop when pumping up my front tire. I wasn't going to let a flat get in my way so dragged my bike down to Philadelphia Bikesmith. 

They were able to look at my bike right away and the cost to fix the tire was only $7. The whole process took about 20-30 minutes.  They also took a look at my back tire and pumped it while I was there. 

In the end of the day I have no complaints about the result of the work, but there were a few things that rubbed me the wrong way.

First, the girl working on my bike took a phone call while working on my bike and joked about it to the person on the other end of the call and in the others in shop. I'm all for double-tasking, but that just made me a little nervous since my safety was at hand. Maybe this happens all the time at shops everywhere. I just didn't like that it was happening right in front of me. 

She also took the liberty to grease my chains without permission. This took my total bill up to $12. If she asked me I most likely would have authorized this work since my safety was at stake, but she absolutely should have asked me before doing this. 

She was very nice and gave me some tips on how to pump since it's been a while and I'm still sort of new to my bike. I just wasn't thrilled with everything that went down during my visit. At least I was able to get a quick fix and get out on the road in the same day.

***Edit: I did misunderstand the pricing structure. I was accurately charged and can now appreciate the complimentary lubing. However, at the time of my visit, Sarah did not appear to be working on anything or drop what she was doing to fix my flat. At the time I entered the store, she was sitting at the front register. I can't speak to what she had been doing prior to that. Secondly, while my bike was in the stand, she was still working on it while on the phone. My concern wasn't that my bike would be dropped, it was that her attention was split. Maybe that was her 10,000th tire fix and she can change them in her sleep, but that won't take away the nervous feeling I got during my visit.",2015-04-13 15:50:52,neutre,neutre
gZn668hTOwZlt6Eshbuawg,yVvFZHK_Rj954I5ZDamBrw,6XOn1p3sbO22UjJGpmCgxg,1,0,0,0,"Average pho.  Not near as good as pho grand, mai lee, or truc lam.  Guy that took my order is grouchy.  Unfriendly. He said he doesnt have tap water instead buy water.  What kind of restaurant that doesnt offer tap water??!",2019-02-27 02:53:35,négatif,neutre
5ehipYry1JjfKLKZI4DF2Q,KpzKPS-UDVrEp6PWRLUSSQ,XnQ84ylyAZwh-XfHGGNBbQ,5,0,0,0,"Best Shrimp Creole!

It's divey and townie feeling even though it's crammed with tourists.  Service is efficient if not terribly friendly.

If you're not used to NOLA bathrooms, these might squick you out.",2015-04-11 13:36:02,positif,neutre
Ofi8nlbhW0U9EPmg-Jh6ig,NGJu-rKD-vepW1YNbJwozA,bzjweJlxRgHl7eHDAoM5Xg,5,0,0,0,"This place is great. The food is consistently good, the portions are great, and the prices aren't outrageous. It's become the standard that we compare sushi restaurants to, as everywhere else we go is a disappointment compared to what we get at wasabi.",2018-09-24 21:26:02,positif,neutre
IVXquyMfuKd3P-ddt1KtZQ,yHY5QyJmeVsywaKkCojU6Q,oYzq49fG7jokPLQ38bFMOw,5,1,1,1,Hidden gem in far bucks county. Clean and modern decor. The options are endless and everything has great flavor and was fresh. Great lunch specials.,2019-07-20 13:12:04,positif,positif
IUWLaar6rwozPjIxmib3XA,ar1R0DRZjegg1xiQmYiytQ,2RtyOlU9mwyVisvgOECaDA,1,0,0,0,"If laying on your bed squirming in pain like u just drank bad water in India, don't eat the numbing hot pot",2018-09-05 05:02:37,négatif,négatif
CaGLYFnCVR-MkClY0_pqEw,hcGij0qOZ4jT9olSUBs5wA,H41S-qS3NOUJSbIqWTuyIA,5,0,0,0,The history cruise was awesome. You got to experience the mighty Mississippi River see the sights and learn about the history of the city. The tour of the battle of New Orleans was interesting.  The best parts was on the way back our history guide Charles have talked about Katrina. Talk sells it short. It was more like a one man theater show. By then end I had tears in my eyes listening to his description of the events that took place. The boat tour was worth it but his performance made the day.,2019-10-27 20:04:16,positif,positif
KeqGTkLtZI8LJw7LZr8Kvg,DK-zYS3dl5BPrlvYgcZyOA,6a4gLLFSgr-Q6CZXDLzBGQ,5,0,0,0,"Yas, queen. It lives up to the hype. Visiting and tired of the same cajun and creole foods everywhere? Grab some modern eats that includes fresh vegetables. Great atmosphere even though it's always packed. Recommend, son!",2016-03-16 23:50:31,positif,positif
Hov6O1122p8KkIP0E-UWLQ,4ZaBG4Xk6xC0gwRDv1xyHA,yTq13JWIFdEt8SqPSe7xTQ,5,0,0,0,Daniel is AMAZING! I love what he did to my hair especially since he was fixing someone else's mistake! I already made my next appointment!!!,2017-10-07 18:14:09,positif,positif
4CMiOtJ1UinbM4Ybg7qWaA,Gnfpix3wCuFGE3RNspks_Q,oBNrLz4EDhiscSlbOl8uAw,4,0,0,0,"My friends and I were on vacation and heard great things about this place. I nervously ordered Chicken Saint Charles, with my egg fried hard, without the sauce and with a side of Breakfast potatoes. The potatoes were ehhh but the Chicken Saint Charles was amazinggggg! I'd go here again if ever in New Orleans and had time to spare.

The wait to be seated was A LOT! In the time that we waited we were all able to buy things at the gift shop and change our flights home (during hurricane season) and there was 10 of us!
The wait to get the food was even worse!!! Damn near passed out before getting it. Because the food was good we didn't complain but it is what made me take a star off.",2019-08-10 13:17:20,positif,neutre
zBi72AZ9hLDalPNu0uD4aQ,ww6waIezgXpgy9HtigAj-w,AZJpX5slpbZUTU9INbwu0g,2,0,0,0,"Over priced wings. Taste good but price doesn't match the ambience. We sat at an extremely tilted picnic table that appeared dirty but may have been cleaned, stains just can't be removed. Not really the place for me.",2021-07-24 20:58:01,négatif,négatif
g5mLjqyB1OLiCF9Hee3PXw,3Pp8S-cFyiKHghXUK2h9BQ,Yd8S-L4fLMIun26IB4CFYg,5,1,0,1,"Dr Maxwell is an excellent doctor and his staff is consistently helpful, friendly and professional. Like many other reviews have mentioned Dr Maxwell takes time to listen to you and makes you feel valued. He is very through in describing your test/ lab results as well as explaining different treatment paths and why he thinks one path is the best. 

Recently I was out in a new medication and when I started having negative side effects I was able to message Dr Maxwell through their patient portal and he messaged me back the same day and had a new prescription ready for me soon after that. I can't recommend Dr Maxwell high enough!!!",2021-08-05 14:43:23,positif,positif
HbayqAzxxxX-2nW53KZfvA,TjXHdW8E-9Jk74mSwZOvjw,8tnwneWHXWLUvIc5zz__5A,1,2,2,0,First of all let me just say that I will never enter this Walgreens again even if zombies attack and it is the last place in the world for either safety or a cure. Staff here are rude and obnoxious mouth breathers. Went in for simple over the counter meds (which I got and went to pay for) and the cashiers acted as if they owed the place making snide stupid comments. Go any place else for your needs... Trust me you will be better off.,2014-02-11 13:30:14,négatif,négatif
V1BeyFDO0dBC_4CzQo3H7w,0MPLv_chuP7QY2lePN9RTQ,7lYGijgBkZh7UslCCpazWA,5,2,0,0,"We had the Ruben and fries excellent , and they had the latest Crown- Apple... I have been around visiting some of the Tampa's area and Cherrys get's a big thumbs up for the food , price, and it's clean a even bigger deal to me.....we will be back often...",2015-09-12 19:43:27,positif,positif
wAZcMdgoYoY1BVCDzRCwsA,BEUD9cb21Zkrid2IIHmdww,TvAgXHsAt1s2PgxA1pQa-w,5,0,0,0,"Loved this quirky coffee shop. The coffee and treats were good and the staff was engaging and personable. My niece and I stopped by and found out it was open mic night, so we stayed. We loved the variety of personalities and musical styles and the interaction from the crowd. If I lived in Eagle, this would be my hangout.",2014-04-02 23:49:02,positif,positif
Va1AeF4A5-wyz-6e6o5aYw,P5hp_o83R5Uzey4xkpCmRw,FGe8_MFciERzA_sM7FNJNA,5,14,2,16,"We LOVE this place!!! It really is a hole in the wall and parking is kinda tight but don't let that deter you.

When we find ourselves in Tampa and in the mood for empanadas, we immediately think of Antojitos. The chicken empanadas are my favorite but the stuffed yucca is also on the top of my list.  Get some pan de bono too!

Service is great even though they're always packed. Prices are cheap.  The food is flavorful. 

Every table is given some SUPER SPICY sauce that looks like a homemade salsa. Be careful (if you're not conditioned to spicy Latin food) or your tongue might fall off!! But seriously, it's got some flavorful HEAT!",2019-01-05 01:57:33,positif,positif
YLvNc0ElBg60Zy8pH5LtCg,ErQPaG9IuBqUKcPr6mupjw,Nit7oji_POMoRxZ3q2ichg,5,0,0,0,This place is a class act! The beer and sours were awesome! I was looking for cider and they didn't have any but the owner offered sours and gave me several tastes until I found one I liked! So friendly! And the atmosphere is super nice. They also have a fun patio area with games. I will definitely go back!,2018-03-16 06:00:43,positif,positif
yhnl2CAEyjcwK6PmOV389g,-tnQ3nfBQRMLN-2BfOy9TQ,ro2IvWR8mWM06NYpic9U2A,5,0,0,0,Great family owned business.. made me feel right at home! Thanks Max with u on the team.. my baby is in good hands,2017-09-27 22:53:09,positif,positif
HbIVtETkKi0JXnUAC4s5Vw,mwlyiJKkhGMb47kp4pUCpg,teFjQxUqT8c-yxQdoILDVQ,5,0,0,0,"Wow. I have been here five times now, each time it gets more impressive. The food quality is unmatched. The Habanero Kreeper salsa is to die for! Loved the queso and the ability to customize it. Hongos Tacos are my personal favorite but all the tacos are tasty! Exceptional service. Korrie, the General Manager, goes out of her way to make sure everyone is taken care of. Great decor, atmosphere and food. What more could you want?!",2018-10-15 00:34:02,positif,positif
pT7iTMeRYTWDpgDqjbWAsA,aKFtolq93YZD6A9RGBQCPQ,dmAWd3M5bRh-cpnk7GtWLw,3,0,0,0,"The hotel itself is updated and very clean. The pool area is very nice with a large hot tub. The staff has also been pleasant and the breakfast had a lot of great options. WiFi had issues at first but kicked in and was fine overall. Water pressure isn't the best.

Also, the hotel is very close to the interstate and if you get a room that faces it, you will hear every car that goes by. If that bothers you then be mindful of it. I had a harder time sleeping/relaxing due to this. It's also pretty tricky just to get to the hotel due to a very awkward intersection. 

One good note on the location though, is that there is a family fun center right down the road that has great putt putt so that was a little bonus for this side of town.",2017-09-10 14:37:19,neutre,positif
DaWkz167ADzW1f6RNwHtYg,Vk0cUa7Pu-aOTIX5kkT3Mg,SHDLYf_m1aqPHcTCYVcJ5Q,5,0,0,0,"The prices are reasonable, portions good sized, and the soul food here is great! It could use a bit more spicy, but it is always fresh and cooked well.  The chicken and fish are fried well and very tasty. I love that they offer so many sides. I love their collard greens most. They are tender and not overcooked. As I said, the food could be seasoned more, but  I just add some of my own powdered spice blend at home. Their yams are not overly sweet and for many that is a good thing. Honestly, we've been happy every time we ate from this establishment. 
The staff is polite too and that is what matters to me most. I'd rather eat at a less than perfect, but good place, if they have good customer service, than a place with perfect food but horrible customer service. I can't stand establishments that act like they're doing you a favor for taking your money. Appreciating your customers is the way to success not just good food or product. So, definitely check them out.  You won't be disappointed",2019-06-10 14:32:13,positif,positif
4mfQN5Pz2EnDW7Ks6IxTWQ,wl6-U579cy32ZrJbOEaPcw,ww3YJXu5c18aGZXWmm00qg,4,0,0,0,"Bookmarked Cafe Amelie before visiting New Orleans-especially after seeing pics of the Doberge cake. It did not disappoint! The food was scrumptious. The ambiance was beautiful. We started with the goat cheese and fig appetizer-yum! I had the special pasta of the day- chicken penne, and my sister had the shrimp and grits. Both were delicious. I was so stuffed at the end of the meal, so I asked the waitress to box me a piece of that delicious cake. She included some plastic cutlery after I explained that we were staying at a hotel. Ate the cake later that evening, and it was as delicious as it looked in the pics. Cafe Amelie is a must when visiting New Orleans!",2016-07-24 02:57:13,positif,positif
Em1Kg_iCUFNHKzDR3mKSjQ,4gMd6vOxzm9mdgtKidSnlw,ne7QDP3iqkjLqTi0jckyBA,5,3,0,3,"I have been wanting to venture over to Garrison since their opening and last night I finally made it! My friends and I made the short walk from Sparkman's Warf and found ourselves here to play some virtual golf.  Little did we know how much fun we were actually going to have. I'm not much of a golfer but I did love that you can switch it to games like zombie dodgeball.

When we ordered drinks I was even happier, my old fashioned was perfect and not overly sweet like most bars make it.  The poutine was soooooo good and perfect for the for of us to split. To top everything off our waitress was very friendly. Overall really happy with our experience and look forward to coming back.

Ps. If you dont want to walk from Channelside just take the trolly!",2019-07-02 02:52:24,positif,positif
PaAcXzH1KJA_R4nT-t8pvg,XH2bdQ8FXY8rctZwjYyUuw,OuLT0Em6xoWe08SQSdrbKw,5,0,0,0,"Been all over Florida and this is the best Cuban Sandwich I've had. Simple, quick and very reasonably priced.",2019-03-16 15:02:48,positif,positif
FEuD8rMLYaNpDaqRggfYuA,D1_Q14tfDk4l0Vi70VM65A,-qXlrp191oly3g2hMvdZZw,5,0,0,0,"Armando was thorough completing all of the service and maintenance required.  R & R communicated regularly using phone, text and/or email as required.",2021-08-16 23:20:56,positif,négatif
eh2G8b9y-X593cpCMUGLpw,cRhRRozKRfi0FiaswHjpvw,znBiWLCwpLGwdrgvZ7G6Hg,4,2,0,0,"If you can stand the 35 minute wait, the food and service will be great.  I would suggest the cheeseburger in paradise and a cold draft beer..  Amazing......",2013-08-04 04:34:30,positif,positif
7vNfnjkF9jM2lx7FYKACsg,0CqAmHUSWPEQdrnCbDiaVA,OwAX9v-cn1kXptUmt2oIaw,5,0,0,0,"Bella Nashville seems like a good place for my 1000th review on Yelp.

I didn't get to fully enjoy the pizza, as I wasn't feeling well, but i still thoroughly enjoyed the couple pieces of margherita that I tasted.  The meat looked even better.

They make all their ingredients fresh, and then cook it in a big wood-fired oven right in front of you.  

The staff is pretty friendly.  They need a better notification system than just yelling and hoping you're standing nearby when you pie is done.",2015-09-05 20:01:35,positif,neutre
djotgW3drCIJ4dzkey6ahA,MirWy0gz4ZJkW8TTb03vOg,zGtHhmjmZV-ZTTVw5QlTKg,5,0,0,0,"Wow SO GOOD!!! The staff is very friendly and the fish is very fresh. I had the sushi sashimi platter and it was excellent. It had Cobia, escolar, tuna, shrimp and salmon and they were all super fresh. A little more about the staff--They are so nice! Restaurants have had it very tough the last 13 months and many have become a little rude or worse. So it's very nice to come here and be treated with genuine kindness and hospitality. 
Very highly recommend",2021-03-25 15:37:13,positif,positif
EfoZm4ee1mUtANAk-jWjag,1rCtEc1hzFF4m5zJ4wngHg,jXrhIVKcJ-upvglUmfC1pA,1,2,2,1,"I wanted to like this place when we stepped in and it was a small little diner. The food we ordered was good and everything the guy grilling was making looked good however... the service . We walked in with no acknowledgement at all. We sat at the little bar stool area right next to the waiter and still nothing. We weren't even given menus... so we had to ask the lady next to us to see hers. Eventually the waiter asked for our drinks which all we got was water & it sat on the counter while he complained to the guy cooking about another table. After he just dropped our waters, he didn't even ask if we were ready to order. He went to the back, came back with silverware & started putting that away. We had to tell him that we were ready to order which when we did, he told us to give him a second. Finally, we got our food and when we did, we just asked for to go boxes because we were just over the whole situation. 

Hopefully, if you decide to go you'll get better service.",2018-08-25 14:53:05,négatif,négatif
LnFyH9RfpmNywzz1kPcyIw,iFS-Ype1UIPQHwQApJ4psQ,42BmFLsm1YAommyVHYxV5Q,1,6,0,0,"They make you wait thirty minutes even if you have a reservation. They don't tell you they are out of something and offer you a substitute. They just figure you're an idiot, give you something else, hope you don't notice, and then argue with you when you do. The food takes over an hour to come out. The food was decent, but nothing great for how craptastic the service was.",2014-02-19 05:00:44,négatif,neutre
UGjXojsw3pz2bwjmQVR31w,YcnZU506ao2yMds-x01cBA,jSw46WXlQbJCqbiA9a8cuw,5,0,0,0,Very nice workers and clean love the room service.  Love the price. I thank them for helping us.I will come back and stay. Very clean.,2019-07-15 23:41:40,positif,positif
smIO6WfaQZNKOfEsVwRbGw,sYmR-SXQtQWZVzwD-epNeQ,8VVmwbwaWBw3tVax4fKyCQ,4,0,0,0,"Typical Hampton, they're just ok, and they usually do the job.  I had points and was looking for 2 queens, free breakfast and something close to U of A.  i got 2 out of 3.  it's not very close to U of A, but it's also not that far either.  it was a good 15 minute drive.  My boy will likely attend U of A and i likely won't stay at this place due to distance.  I will say Saturday night we stayed at Fairfield Inn(Marriott) in Phoenix and it was way better (cleaner, upgraded, etc...) but more expensive.",2019-04-29 14:04:28,positif,neutre
GrZNOUwLWzVQPxrFLv2kNg,hweLT1cwUxjMLbZqv-aliQ,oOSMOJptLRbmEDjp0YnEPw,5,0,0,0,"Had the 4 in 1 tour yesterday at 5pm with Josh. It was 2 hour long, walking around the area and stopping at landmarks where Josh told stories. Josh was amazing as a host; funny, very enthusiastic and had a perfect tone of voice! Even when I was far away from him I was still able to hear what he was saying. Very important to not block walkways for others passing by. Also, very important to tip your tour guide at the end because they do make your time worth it!",2019-04-24 17:30:25,positif,positif
txpsmAHnA4ZoPkCfvU1-GQ,Hq8g2fou954t4rxBvfEqJg,hAZVddSvvODaa_3KnWBnPg,5,9,2,4,"I went here for the first time this week for a pedi. Anita is really nice! I got a regular pedi (not spa) for 20, which at first i was scared at the price, but it was worth it. Anita took her time and gave a REALLY long massage. 

just remember: it's cash only, but luckily one can run to TJ's across the street if one needs to.",2009-01-17 18:44:40,positif,neutre
zuMbSJP3o5SrFC7qKMGArw,YbTwWgws_gTDRWpAI0iffg,MM2k7pm2noLwKFflOhO46Q,3,0,0,0,"Cute decor and menus seem to be actual Tucson newspaper articles from the 50's.

Service was shaky, but should settle down soon. Despite being brand new and super-busy, we got our meals very quickly.

HUGE portions. 

The side salads were crisp and green. Brother's pecan crusted trout was fine, SIL's ""cheeseburger"" salad was gigantic, my tri-tip was hard to chew. The mashed potatoes and steamed vegetables were good, as were the potato salad and cornbread. The cole slaw was just cabbage and mayonnaise. 

There were three hot sauces on the table. ""Baby Burn"" was plenty hot.",2017-08-13 03:46:22,neutre,positif
ukabTVst28lUV5pXBAdkWg,3T-sEkytvMLFs03LDqWGUA,xp3qKjQ9pAtkH6nF8k3Z7g,4,0,0,0,"Service: service was decent, and it was busy yesterday and the restaurant was full but they manage to keep up. They replace the grill when it turns black right away. Some other KBBQ gives you butter to grease the grill and make sure the grill doesn't burn or the meat doesn't stick but they don't. Not a big deal as the fat from the pork belly is a lot of grease.

Food: selection was ample and the meat are very generous. The marinade and flavor of the meat is good. The only thing I didn't see is selection of sauces. They have only two types of sauces peanut sauce and sesame sauce. Other KBBQ have sauce station that you can to grab sauces like hoisin sauce, sriracha sauce, soy sauce, chili, etc.",2021-04-25 15:40:38,positif,neutre
WjHmdOlNp50ZfaTG0uentg,RXfyR5LZajsl3ppuOgbavw,l4IeGBHXV2E8S8COd9rx9A,4,0,0,0,"Great food BUT don't sit on the balcony, sun was unbearable, ruined a wonderful meal and night out.",2018-04-24 02:41:37,positif,neutre
NFtZ38RQoLf7xeTKxJrY1g,zD945imi1TbVLF5s7RZZ7A,jEAqMCGw3ocephZJFsl-qw,5,0,0,0,Went in today for the first time with my family!!..It's a little pricey but the food was great!!...,2019-06-26 00:59:37,positif,neutre
JOGTygRfqzQtiAydzSorCg,p2Uyf9z7u9CtEdZFjn3M4A,o5w6WfzeqpP8S_ewvy_pMA,5,0,0,1,"We stayed here this week. It was our first time to Santa Barbara which was a great trip. This motel was clean, great location, reasonable prices and very friendly staff. Not only did they let us check in early when we arrived, they let us check out late when we left. Flowers were gorgeous! We will be back!",2021-06-25 02:32:23,positif,positif
vYs7DbYGFJAu5xqeZoUt5w,AcFZ7iDu8FAG1Ls8O6-LhA,31QjRfXZY3hLDbv8LVvjYg,5,0,0,0,Funny family style steak house. Excellent service but mostly excellent steaks and sides. Will return whenever we're in the area.,2021-04-07 00:10:58,positif,positif
XJoABcKitH6FVL_v2mau3g,eKdUnVBS_2VNRbAfOp2uJA,QfHS4s3ymQf1FSrKvEh_MQ,5,0,0,0,"My favorite hair salon in Nahville. Staff are super nice and love the atmosphere. Most importantly, best hair cut!",2018-08-27 21:32:09,positif,positif
bPmzQjfNcCaeYMqYsqhadg,t5yVLMzXlERu3aV-xGLtVw,D73evJ9PZKxO3E5TaThe3w,3,3,2,3,"Food quite good, tried several items, but the service was horrible. Sat at a table inside where I was looking over the outside area where I seen the other customers getting much better service, I noticed in my section other patrons looking for their server also.",2015-04-20 20:38:33,neutre,neutre
bB6E-lOgfN3hZZvA3zfouA,Lzc_GVOFvrSQbPNFpU6CYA,MU2e9Xao333ssSJ2JdHnMw,1,0,0,0,I came into Lux to get a full set for a wedding I was in. I had a certain design in mind and even called ahead so I could be convenient for the employees. I left with nails that only lasted a little under two weeks. The design was okay but not how I really wanted. The nails were uneven and had ripples throughout them. I was very unhappy and will not be returning.,2019-09-24 21:17:58,négatif,négatif
Q9s7AMFb_i98aNwdF1lTYg,K_bePfig9665rOSCOQyCaw,pz9NQ_ItX1Vsy-vbSJuf_w,4,0,0,0,"Chicken pesto pizza was amazing 
Staff were a little uptight and it took a while because they forgot us but I'd go back for the taste.",2015-12-31 23:34:28,positif,neutre
